sequence_id,student_id,student_name,session_number,step_number,piece_category,strategy_used,time_seconds,success,difficulty_perceived,notes
SEQ_STU_003_00,STU_003,Little_Porn,1,109,edge,section_by_section,7.63,True,7,
SEQ_STU_003_00,STU_003,Little_Porn,1,110,internal,section_by_section,12.73,True,9,
SEQ_STU_003_00,STU_003,Little_Porn,1,111,internal,section_by_section,11.92,True,4,
SEQ_STU_003_00,STU_003,Little_Porn,1,112,internal,section_by_section,8.61,False,9,
SEQ_STU_003_00,STU_003,Little_Porn,1,113,internal,section_by_section,5.24,True,6,
SEQ_STU_003_00,STU_003,Little_Porn,1,114,edge,section_by_section,7.53,False,6,
SEQ_STU_003_00,STU_003,Little_Porn,1,115,internal,section_by_section,10.55,True,8,
SEQ_STU_003_00,STU_003,Little_Porn,1,116,internal,section_by_section,10.77,True,6,
SEQ_STU_003_00,STU_003,Little_Porn,1,117,internal,section_by_section,8.6,True,8,
SEQ_STU_003_00,STU_003,Little_Porn,1,118,edge,section_by_section,8.48,True,7,
SEQ_STU_003_00,STU_003,Little_Porn,1,119,internal,section_by_section,5.92,True,8,
SEQ_STU_003_00,STU_003,Little_Porn,1,120,internal,section_by_section,6.6,True,9,
SEQ_STU_003_00,STU_003,Little_Porn,1,121,internal,section_by_section,8.11,False,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,1,internal,section_by_section,9.15,False,9,
SEQ_STU_003_01,STU_003,Little_Porn,2,2,internal,section_by_section,14.67,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,3,internal,section_by_section,3.65,True,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,4,internal,section_by_section,8.5,True,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,5,internal,section_by_section,5.06,True,4,
SEQ_STU_003_01,STU_003,Little_Porn,2,6,internal,section_by_section,8.24,True,9,
SEQ_STU_003_01,STU_003,Little_Porn,2,7,internal,section_by_section,7.49,True,2,
SEQ_STU_003_01,STU_003,Little_Porn,2,8,internal,section_by_section,11.24,False,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,9,internal,section_by_section,11.47,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,10,internal,section_by_section,4.6,False,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,11,internal,section_by_section,9.41,True,10,Muttered something about the sky
SEQ_STU_003_01,STU_003,Little_Porn,2,12,internal,section_by_section,5.14,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,13,edge,section_by_section,3.02,True,2,
SEQ_STU_003_01,STU_003,Little_Porn,2,14,internal,section_by_section,4.66,True,5,
SEQ_STU_003_01,STU_003,Little_Porn,2,15,internal,section_by_section,7.08,True,5,
SEQ_STU_003_01,STU_003,Little_Porn,2,16,internal,section_by_section,11.1,True,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,17,edge,section_by_section,7.78,True,8,
SEQ_STU_003_01,STU_003,Little_Porn,2,18,internal,section_by_section,7.16,True,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,19,internal,section_by_section,3.15,True,9,
SEQ_STU_003_01,STU_003,Little_Porn,2,20,internal,section_by_section,8.46,True,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,21,internal,section_by_section,3.65,True,2,
SEQ_STU_003_01,STU_003,Little_Porn,2,22,internal,section_by_section,12.63,True,8,
SEQ_STU_003_01,STU_003,Little_Porn,2,23,internal,section_by_section,13.13,True,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,24,internal,section_by_section,9.38,False,2,
SEQ_STU_003_01,STU_003,Little_Porn,2,25,edge,section_by_section,7.05,True,9,
SEQ_STU_003_01,STU_003,Little_Porn,2,26,internal,section_by_section,11.73,True,8,
SEQ_STU_003_01,STU_003,Little_Porn,2,27,internal,section_by_section,4.46,True,1,
SEQ_STU_003_01,STU_003,Little_Porn,2,28,internal,section_by_section,11.24,True,5,
SEQ_STU_003_01,STU_003,Little_Porn,2,29,internal,section_by_section,3.28,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,30,internal,section_by_section,8.36,True,10,
SEQ_STU_003_01,STU_003,Little_Porn,2,31,edge,section_by_section,11.78,True,4,
SEQ_STU_003_01,STU_003,Little_Porn,2,32,internal,section_by_section,9.42,True,8,
SEQ_STU_003_01,STU_003,Little_Porn,2,33,internal,section_by_section,6.3,True,4,
SEQ_STU_003_01,STU_003,Little_Porn,2,34,edge,section_by_section,13.84,True,1,Frustration visible
SEQ_STU_003_01,STU_003,Little_Porn,2,35,edge,section_by_section,3.46,False,2,
SEQ_STU_003_01,STU_003,Little_Porn,2,36,internal,section_by_section,14.76,True,5,
SEQ_STU_003_01,STU_003,Little_Porn,2,37,internal,section_by_section,3.27,True,2,
SEQ_STU_003_01,STU_003,Little_Porn,2,38,internal,section_by_section,8.2,True,10,
SEQ_STU_003_01,STU_003,Little_Porn,2,39,edge,section_by_section,6.64,True,4,
SEQ_STU_003_01,STU_003,Little_Porn,2,40,edge,section_by_section,3.59,True,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,41,internal,section_by_section,11.27,True,1,
SEQ_STU_003_01,STU_003,Little_Porn,2,42,internal,section_by_section,13.92,True,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,43,internal,section_by_section,12.38,True,8,
SEQ_STU_003_01,STU_003,Little_Porn,2,44,internal,section_by_section,14.71,True,4,Frustration visible
SEQ_STU_003_01,STU_003,Little_Porn,2,45,edge,section_by_section,5.65,True,10,
SEQ_STU_003_01,STU_003,Little_Porn,2,46,edge,section_by_section,10.05,True,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,47,internal,section_by_section,9.69,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,48,internal,section_by_section,4.82,True,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,49,internal,section_by_section,6.07,True,10,
SEQ_STU_003_01,STU_003,Little_Porn,2,50,edge,section_by_section,10.58,False,2,
SEQ_STU_003_01,STU_003,Little_Porn,2,51,internal,section_by_section,14.82,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,52,internal,section_by_section,8.61,True,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,53,internal,section_by_section,9.78,False,1,
SEQ_STU_003_01,STU_003,Little_Porn,2,54,internal,section_by_section,6.41,False,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,55,edge,section_by_section,4.58,False,2,Grouped similar colors together
SEQ_STU_003_01,STU_003,Little_Porn,2,56,internal,section_by_section,5.54,True,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,57,internal,section_by_section,12.2,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,58,edge,section_by_section,8.02,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,59,internal,section_by_section,10.97,True,9,
SEQ_STU_003_01,STU_003,Little_Porn,2,60,internal,section_by_section,13.31,True,5,
SEQ_STU_003_01,STU_003,Little_Porn,2,61,internal,section_by_section,8.39,True,1,
SEQ_STU_003_01,STU_003,Little_Porn,2,62,internal,section_by_section,7.01,True,2,
SEQ_STU_003_01,STU_003,Little_Porn,2,63,internal,section_by_section,10.84,True,1,
SEQ_STU_003_01,STU_003,Little_Porn,2,64,edge,section_by_section,4.66,True,2,
SEQ_STU_003_01,STU_003,Little_Porn,2,65,internal,section_by_section,11.79,True,4,
SEQ_STU_003_01,STU_003,Little_Porn,2,66,internal,section_by_section,10.51,False,1,
SEQ_STU_003_01,STU_003,Little_Porn,2,67,internal,section_by_section,13.6,True,4,
SEQ_STU_003_01,STU_003,Little_Porn,2,68,internal,section_by_section,4.94,True,4,
SEQ_STU_003_01,STU_003,Little_Porn,2,69,internal,section_by_section,14.25,True,5,Tried piece upside down first
SEQ_STU_003_01,STU_003,Little_Porn,2,70,internal,section_by_section,5.48,True,10,
SEQ_STU_003_01,STU_003,Little_Porn,2,71,internal,section_by_section,5.9,False,9,
SEQ_STU_003_01,STU_003,Little_Porn,2,72,internal,section_by_section,12.64,False,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,73,internal,section_by_section,11.66,True,1,
SEQ_STU_003_01,STU_003,Little_Porn,2,74,edge,section_by_section,7.88,False,7,Smiled when piece fit
SEQ_STU_003_01,STU_003,Little_Porn,2,75,edge,section_by_section,14.49,True,10,
SEQ_STU_003_01,STU_003,Little_Porn,2,76,internal,section_by_section,9.41,True,1,
SEQ_STU_003_01,STU_003,Little_Porn,2,77,internal,section_by_section,7.78,True,9,
SEQ_STU_003_01,STU_003,Little_Porn,2,78,internal,section_by_section,8.28,True,5,
SEQ_STU_003_01,STU_003,Little_Porn,2,79,internal,section_by_section,9.96,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,80,internal,section_by_section,7.08,True,4,
SEQ_STU_003_01,STU_003,Little_Porn,2,81,internal,section_by_section,6.96,True,8,
SEQ_STU_003_01,STU_003,Little_Porn,2,82,internal,section_by_section,12.08,True,8,
SEQ_STU_003_01,STU_003,Little_Porn,2,83,internal,section_by_section,8.4,True,10,Finally found the matching piece
SEQ_STU_003_01,STU_003,Little_Porn,2,84,internal,section_by_section,4.78,True,6,
SEQ_STU_003_01,STU_003,Little_Porn,2,85,internal,section_by_section,11.57,False,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,86,internal,section_by_section,6.66,True,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,87,internal,section_by_section,11.34,True,7,
SEQ_STU_003_01,STU_003,Little_Porn,2,88,internal,section_by_section,5.74,True,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,89,edge,section_by_section,6.11,True,9,
SEQ_STU_003_01,STU_003,Little_Porn,2,90,internal,section_by_section,10.42,False,3,
SEQ_STU_003_01,STU_003,Little_Porn,2,91,edge,section_by_section,9.01,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,1,internal,section_by_section,8.78,False,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,2,internal,section_by_section,3.78,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,3,internal,section_by_section,10.3,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,4,internal,section_by_section,9.83,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,5,internal,section_by_section,11.9,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,6,edge,section_by_section,14.42,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,7,edge,section_by_section,13.16,False,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,8,internal,section_by_section,9.28,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,9,internal,section_by_section,10.81,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,10,internal,section_by_section,14.75,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,11,internal,section_by_section,11.8,False,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,12,internal,section_by_section,3.73,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,13,internal,section_by_section,4.18,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,14,internal,section_by_section,4.4,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,15,internal,section_by_section,5.58,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,16,internal,section_by_section,13.33,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,17,edge,section_by_section,5.34,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,18,internal,section_by_section,7.89,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,19,internal,section_by_section,8.8,False,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,20,internal,section_by_section,9.39,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,21,internal,section_by_section,10.51,False,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,22,edge,section_by_section,6.83,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,23,internal,section_by_section,12.13,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,24,internal,section_by_section,11.24,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,25,edge,section_by_section,5.56,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,26,edge,section_by_section,11.22,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,27,internal,section_by_section,5.3,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,28,edge,section_by_section,4.89,False,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,29,internal,section_by_section,12.36,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,30,internal,section_by_section,13.27,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,31,internal,section_by_section,7.25,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,32,internal,section_by_section,12.15,True,7,Smiled when piece fit
SEQ_STU_003_02,STU_003,Little_Porn,3,33,internal,section_by_section,7.24,False,5,Grouped similar colors together
SEQ_STU_003_02,STU_003,Little_Porn,3,34,internal,section_by_section,5.5,True,6,Smiled when piece fit
SEQ_STU_003_02,STU_003,Little_Porn,3,35,internal,section_by_section,12.49,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,36,internal,section_by_section,10.41,False,2,Finally found the matching piece
SEQ_STU_003_02,STU_003,Little_Porn,3,37,internal,section_by_section,6.91,False,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,38,internal,section_by_section,14.65,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,39,internal,section_by_section,13.91,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,40,internal,section_by_section,3.71,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,41,internal,section_by_section,8.26,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,42,internal,section_by_section,3.89,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,43,edge,section_by_section,9.89,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,44,internal,section_by_section,9.56,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,45,internal,section_by_section,4.69,False,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,46,internal,section_by_section,7.33,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,47,internal,section_by_section,8.62,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,48,internal,section_by_section,11.45,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,49,internal,section_by_section,10.71,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,50,internal,section_by_section,12.98,False,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,51,internal,section_by_section,9.79,False,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,52,edge,section_by_section,8.9,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,53,edge,section_by_section,9.78,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,54,internal,section_by_section,9.16,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,55,internal,section_by_section,14.92,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,56,internal,section_by_section,8.59,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,57,internal,section_by_section,9.9,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,58,internal,section_by_section,7.82,True,7,Grouped similar colors together
SEQ_STU_003_02,STU_003,Little_Porn,3,59,internal,section_by_section,6.87,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,60,edge,section_by_section,12.21,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,61,internal,section_by_section,9.89,False,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,62,internal,section_by_section,12.28,True,2,Muttered something about the sky
SEQ_STU_003_02,STU_003,Little_Porn,3,63,internal,section_by_section,14.33,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,64,internal,section_by_section,3.83,False,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,65,internal,section_by_section,4.96,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,66,internal,section_by_section,3.33,True,7,Grouped similar colors together
SEQ_STU_003_02,STU_003,Little_Porn,3,67,internal,section_by_section,7.56,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,68,internal,section_by_section,7.57,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,69,edge,section_by_section,9.94,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,70,edge,section_by_section,8.87,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,71,internal,section_by_section,5.52,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,72,internal,section_by_section,9.1,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,73,internal,section_by_section,7.8,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,74,internal,section_by_section,8.21,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,75,internal,section_by_section,12.72,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,76,internal,section_by_section,13.77,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,77,edge,section_by_section,3.11,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,78,internal,section_by_section,3.73,False,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,79,internal,section_by_section,7.98,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,80,internal,section_by_section,14.58,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,81,internal,section_by_section,3.36,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,82,internal,section_by_section,6.18,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,83,internal,section_by_section,13.67,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,84,internal,section_by_section,3.56,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,85,internal,section_by_section,4.2,False,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,86,internal,section_by_section,3.8,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,87,internal,section_by_section,9.44,False,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,88,internal,section_by_section,8.63,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,89,internal,section_by_section,10.36,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,90,internal,section_by_section,5.63,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,91,internal,section_by_section,3.99,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,92,internal,section_by_section,4.26,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,93,edge,section_by_section,14.69,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,94,internal,section_by_section,6.2,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,95,internal,section_by_section,9.95,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,96,internal,section_by_section,12.53,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,97,internal,section_by_section,5.85,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,98,internal,section_by_section,13.29,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,99,internal,section_by_section,14.91,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,100,edge,section_by_section,11.94,False,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,101,internal,section_by_section,5.24,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,102,internal,section_by_section,8.48,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,103,internal,section_by_section,6.15,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,104,internal,section_by_section,4.51,False,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,105,internal,section_by_section,11.55,False,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,106,internal,section_by_section,9.64,False,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,107,edge,section_by_section,12.84,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,108,internal,section_by_section,5.38,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,109,internal,section_by_section,9.37,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,110,edge,section_by_section,11.32,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,111,edge,section_by_section,4.99,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,112,internal,section_by_section,14.46,False,5,Smiled when piece fit
SEQ_STU_003_02,STU_003,Little_Porn,3,113,edge,section_by_section,6.56,False,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,114,internal,section_by_section,4.63,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,115,internal,section_by_section,11.02,False,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,116,internal,section_by_section,3.8,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,117,internal,section_by_section,12.18,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,118,internal,section_by_section,7.69,True,6,Recognized pattern from earlier
SEQ_STU_003_02,STU_003,Little_Porn,3,119,internal,section_by_section,4.69,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,120,internal,section_by_section,4.82,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,121,internal,section_by_section,3.13,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,122,internal,section_by_section,10.54,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,123,edge,section_by_section,4.5,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,124,internal,section_by_section,12.05,False,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,125,internal,section_by_section,13.69,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,126,internal,section_by_section,13.51,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,127,edge,section_by_section,4.06,False,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,128,internal,section_by_section,13.2,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,129,internal,section_by_section,10.66,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,130,internal,section_by_section,10.68,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,131,internal,section_by_section,4.0,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,132,edge,section_by_section,8.94,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,133,internal,section_by_section,12.37,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,134,internal,section_by_section,9.23,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,135,internal,section_by_section,12.52,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,136,edge,section_by_section,5.86,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,137,internal,section_by_section,7.72,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,138,edge,section_by_section,9.88,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,139,internal,section_by_section,10.54,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,140,internal,section_by_section,5.17,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,141,internal,section_by_section,11.75,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,142,internal,section_by_section,14.59,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,143,internal,section_by_section,11.39,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,144,edge,section_by_section,12.25,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,145,internal,section_by_section,12.37,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,146,internal,section_by_section,10.4,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,147,internal,section_by_section,11.66,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,148,internal,section_by_section,12.08,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,149,internal,section_by_section,12.67,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,150,edge,section_by_section,4.34,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,151,edge,section_by_section,9.73,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,152,internal,section_by_section,3.91,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,153,internal,section_by_section,10.96,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,154,internal,section_by_section,7.76,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,155,internal,section_by_section,14.65,False,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,156,internal,section_by_section,5.95,True,5,Grouped similar colors together
SEQ_STU_003_02,STU_003,Little_Porn,3,157,internal,section_by_section,13.0,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,158,internal,section_by_section,12.74,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,159,internal,section_by_section,13.29,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,160,internal,section_by_section,14.98,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,161,internal,section_by_section,10.53,True,6,
SEQ_STU_003_02,STU_003,Little_Porn,3,162,internal,section_by_section,6.16,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,163,internal,section_by_section,7.28,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,164,internal,section_by_section,9.95,False,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,165,internal,section_by_section,9.42,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,166,edge,section_by_section,7.18,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,167,internal,section_by_section,9.89,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,168,internal,section_by_section,8.23,True,8,
SEQ_STU_003_02,STU_003,Little_Porn,3,169,internal,section_by_section,3.69,True,3,Frustration visible
SEQ_STU_003_02,STU_003,Little_Porn,3,170,internal,section_by_section,3.78,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,171,internal,section_by_section,8.89,False,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,172,internal,section_by_section,6.72,True,10,
SEQ_STU_003_02,STU_003,Little_Porn,3,173,internal,section_by_section,9.1,True,9,
SEQ_STU_003_02,STU_003,Little_Porn,3,174,internal,section_by_section,10.04,False,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,175,internal,section_by_section,7.3,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,176,internal,section_by_section,9.36,True,4,
SEQ_STU_003_02,STU_003,Little_Porn,3,177,internal,section_by_section,12.28,True,1,
SEQ_STU_003_02,STU_003,Little_Porn,3,178,internal,section_by_section,8.94,True,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,179,internal,section_by_section,9.89,True,7,
SEQ_STU_003_02,STU_003,Little_Porn,3,180,internal,section_by_section,4.66,True,5,
SEQ_STU_003_02,STU_003,Little_Porn,3,181,internal,section_by_section,11.49,True,3,
SEQ_STU_003_02,STU_003,Little_Porn,3,182,internal,section_by_section,5.41,False,2,
SEQ_STU_003_02,STU_003,Little_Porn,3,183,edge,section_by_section,12.02,True,10,Asked for hint (denied)
SEQ_STU_003_02,STU_003,Little_Porn,3,184,internal,section_by_section,3.71,True,1,
SEQ_STU_003_03,STU_003,Little_Porn,4,1,internal,section_by_section,3.15,True,1,
SEQ_STU_003_03,STU_003,Little_Porn,4,2,internal,section_by_section,9.82,False,3,
SEQ_STU_003_03,STU_003,Little_Porn,4,3,internal,section_by_section,10.45,True,6,Finally found the matching piece
SEQ_STU_003_03,STU_003,Little_Porn,4,4,edge,section_by_section,10.2,True,8,
SEQ_STU_003_03,STU_003,Little_Porn,4,5,internal,section_by_section,13.56,True,8,Tried piece upside down first
SEQ_STU_003_03,STU_003,Little_Porn,4,6,internal,section_by_section,14.22,True,5,
SEQ_STU_003_03,STU_003,Little_Porn,4,7,internal,section_by_section,4.29,True,3,
SEQ_STU_003_03,STU_003,Little_Porn,4,8,edge,section_by_section,8.97,True,10,
SEQ_STU_003_03,STU_003,Little_Porn,4,9,edge,section_by_section,14.25,True,8,
SEQ_STU_003_03,STU_003,Little_Porn,4,10,internal,section_by_section,11.02,True,6,
SEQ_STU_003_03,STU_003,Little_Porn,4,11,internal,section_by_section,14.52,True,7,Tried piece upside down first
